,asin,helpful,reviewText,overall,reviewTime,title,price,brand,reviewLength,reviewWords,usefulness,avgWordLength,expresiveness,ratingDelta,priceDelta,sentiment
890,B000Y8I5UK,"[1, 1]","I really like this glass! It magnifies well, and it's large size is very nice. It isn't the best construction in the world, but I have not had any problems. Highly recommended!",5.0,"01 30, 2010",LARGE LENS MAGNIFIER,3.43,HI,176,34,1.0,5.176470588235294,0.5619286797421804,1.1946105790109216,0.05881190618580855,0.9971408843994141
891,B000WJF7FC,"[1, 12]","On quality of assembly of censures there is no, a range of reception of a pager greater, but here sensitivity zero, after statement on the signal system it is lifted, we twist around of axis the zero of emotions is slightly struck about a hand, it is necessary to knock already well about the ground then works, at opening the lock it turned out that a spring responsible sensitivity very rigid,More shortly purely in Russian buy and up to do itself, as will have to make, and differently money for a wind, it is insulting!!!",3.0,"08 15, 2011",Bully Locks Alarm Lock with Pager S-808,100.91,Bully Locks,525,96,0.08333333333333333,5.46875,1.5866221545661563,0.7167663474065529,1.730235992189487,0.8423019051551819
892,B000FW7V50,"[1, 2]","First....I am certain that this increases mileage and makes my vehicles run smoother. I got 23.5 MPG in a 1999 Grand Marquis, as opposed to 21 MPG previously. I can hear a smoother and feel a better throttle response.....for sure. I have a '95 GMC 3500 with a 454 in it. 6 MPG previously......8MPG now. That truck set for about 7 years before I bought it (wonder why....8 MPG ??!!), so it is still loosening up. BUT, I can tell when the Lucas additive is in, and when it is not.Everyone will have to decide if their savings is worth the cost of the additive. 10 % improvement is like getting 35 cents a gallon off the current cost. With the GMC, it might be 20% or better. Anything beyond 10% is money in the bank. The smoothness counts for something also. The smoother an engine is, the smoother the transmission shifts.....so, money saved in the long run. Our rural stations all have a pump with non-ethanol gas....about 25 cents a gallon more. We run non ethanol gas in ALL our vehicles. That also adds 1-2 MPG, for certain, over the popcorn gas.I'll run it for a few months and add the results to this review.",5.0,"12 23, 2013",Lucas 10013 Fuel Treatment - 1 Gallon,19.41,Lucas,1113,216,0.5,5.152777777777779,3.5698998477738524,1.1946105790109216,0.33281023296400697,1.0
893,B002G4IJ7E,"[1, 1]",I bought a decal for my car and It was better than expected! The shiny chrome was like a mirror and it just looks sweet on my car. Thanks a lot for having this product available.,5.0,"03 9, 2010",Biohazard Symbol Vinyl Decal Sticker - Shiny Chrome,3.86,ShadowMajik,178,36,1.0,4.9444444444444455,0.5949833079623087,1.1946105790109216,0.06618482736945219,0.9999995231628418
894,B0019BW2QY,"[1, 1]",Good i like them they fit perfect in my car i no problem putting them on my car so thanks,5.0,"03 16, 2014",99-04 Ford Mustang OEM Fog Lights Clear Lens Pair,31.5,Winjet,89,20,1.0,4.45,0.3305462822012826,1.1946105790109216,0.5401093425227316,0.9999980330467224
895,B002X9PPHE,"[2, 2]","It sticks great.  It looks great.  Most people won't or don't notice it, but it's my quiet riot against those who use their vehicles as a billboard for the political parties.  (Let them pick their poison, I have the antidote.)",5.0,"10 31, 2012","Anarchy Symbol - Car, Truck, Notebook, Vinyl Decal Sticker #2554 | Vinyl Color: White",2.59,"Ford Chevy Dodge Jeep Pontiac, Saturn Cadillac",226,43,1.0,5.255813953488372,0.7106745067327576,1.1946105790109216,0.044408990385202365,0.20197859406471252
896,B000GZOLAE,"[0, 1]","I have not mounted yet as it's a present for my wife. (nice guy huh get a new part and call it a present for her comfort on the bike) Remember that one guys. The box was wrapped the best and the product was in it's original box, These guys are fast. They had the best price I could find and I am very thrifty. Great job ! I would buy from you guys again.  Thank you",5.0,"04 18, 2014",Kuryakyn 7926 Adjustable Passenger Peg,159.89,Kuryakyn,365,78,0.0,4.67948717948718,1.2891305005850022,1.1946105790109216,2.741526437332049,1.0
897,B000E24APU,"[23, 36]",Please do not waste your money. This product did notwork very well on our leather sofa and we followed all directions.,2.0,"05 12, 2007",No Heat! Liquid Leather &amp; Vinyl Repair K,12.75,Liquid Leather,118,21,0.6388888888888888,5.61904761904762,0.3470735963113467,0.4778442316043686,0.2186156862592009,0.9989321231842041
898,B000C3BBEY,"[1, 1]","Easy enough to install, though I had to get another hose/screw connector to make it work with the Chevy 1500 (2006).  The 2006 model has solid metal lines, and the adapters weren't in sufficient # (needed 3 only had 2).  Auto parts store hooked me up though it could have been a real bear.It's OBVIOUS the transmission is running cooler, as you can touch the final tube on the stock trans oil cooler, and then touch the final tube on the Hayden.  HUGE difference.",4.0,"07 8, 2010",Hayden Automotive 516 High Performance Transmission Cooler,51.83,Hayden Automotive,463,87,1.0,5.321839080459768,1.4378763275755793,0.9556884632087372,0.8886941975540691,1.0
899,B002AQQ218,"[5, 5]","Basic Fun offers up their rendition of the U.S.S. Enterprise NCC-1701-D from Star Trek:  The Next Generation in this brilliant little key chain.  Despite being a key chain, it is rather big to fit in your pocket.  Lady Trekkers might prefer to tote this key chain in their purse.  The attention to detail on such a small scale is actually very good.While it might be sold in the toy department, this key chain is definitely not a toy.  It is a bit on the fragile side, and will most likely be put to its best use either hanging from the rear view mirror or perhaps dangling somewhere on a desk.Of course, hardcore Trekkers will probably keep this key chain in its original box and store it away to impress friends with in later years.  A few will actually use it as a key chain.  Those are both good things in my book.  Personally, this Enterprise will be hanging in my truck as I boldly go where no one has gone before (at least in a Ford).",4.0,"03 16, 2010",Basic Fun - Star Trek Vehicles Series 1 - USS ENTERPRISE NCC 1701-D ( keychain ),29.9,Star Trek,941,182,1.0,5.170329670329671,3.0079711680316716,0.9556884632087372,0.5126752171882436,1.0
900,B000H5SQ4K,"[5, 5]","Best leather cleaner around!  I use it for our tan sofas to treat drink spills and scratches from our cats.  The cleaner softens and removes stains that other products have failed to touch.  I'm plan to use it on our car seats too.  It's a great product that lasts a long time.  However when I ran out, I couldn't find it in our local stores so I began searching on-line.  Amazon offered a good deal and shipped quickly.  Thanks.",5.0,"09 21, 2011","FARNAM 32601 Leather New Saddle Soap, 16-Ounce",6.79,Farnam,429,83,1.0,5.168674698795182,1.3717670711353227,1.1946105790109216,0.11642356938823326,0.999998927116394
901,B00AYXM4DY,"[17, 23]",The product did not work for me as indicated on the comercial. It did not bring back the color it said it would..,2.0,"12 26, 2012",Wipe New Trim Restorer,14.95,Wipe New,113,23,0.7391304347826086,4.913043478260869,0.380128224531475,0.4778442316043686,0.2563376085941218,0.161504328250885
902,B0009IBJAS,"[1, 1]","This was to charge a garden tractor and it works great!  Easy to use LED lights, tells you when the battery is charged. Product as advertised, buy it!",5.0,"08 31, 2013",Schumacher SEM-1562A-CA 1.5 Amp Speed Charge Battery Maintainer,33.44,Schumacher,150,28,1.0,5.357142857142857,0.4627647950817956,1.1946105790109216,0.5733732194907982,0.9854694604873657
903,B000CSQQ9E,"[0, 1]",I made sure I was ordering the ph2 but was sent the ph2835 filters which will not fit. Tried to reorder and keep getting this wrong filter on the order screen.I contacted Amazon and Carlos was VERY helpful in giving a refund to settle the mistake. Thanks you Amazon for giving GOOD customer service! For that reason I raised the stars to 3,3.0,"11 22, 2012","Champ Labs PH2835 Oil Filter, Pack of 1",2.69,Champ Labs,339,64,0.0,5.296875,1.0577481030441045,0.7167663474065529,0.04612362321860787,1.0
904,B0089V5P2K,"[1, 1]","This unit works well, though I have owned better functioning Freon leak detectors before, this one is fine for home shop use.  I was able to find a leak in each of the times I have needed to check for one and that is what it was made to do.  So far so good, well worth the money spent to purchase it.  At this stage in life I no longer need a top of the line five hundred dollar leak detector.  This one is highly recommended by this retired tech.",4.0,"03 23, 2014",Freon Halogen Refrigerant Gas Leak Detector R410A R134A,40.24,Lerway,447,90,1.0,4.966666666666667,1.4874582699057717,0.9556884632087372,0.6899682521623721,0.9997670650482178
905,B004VRNA00,"[2, 3]","We have used Wonder Wafers for the past year and then we could no longer locate any at our nearby auto store.  We ordered these online through Amazon, however all 25 individually wrapped wafer were completed dried out, thus useless.We are pretty disappointed and will not be purchasing anymore Wonder Wafer products. Maybe there was a reason auto stores were no longer carrying this product.",1.0,"06 30, 2013",Wonder Wafers 25 CT Individually Wrapped New Leather Air Fresheners,7.76,Wonder Wafers,391,66,0.6666666666666666,5.924242424242424,1.0908027312642326,0.2389221158021843,0.13305550787226658,0.9905610084533691
906,B003DNJ728,"[19, 23]","I needed a car cover for my 2007 Impala SS. This cover fits it perfectly from front to rear and comes down to the wheels.  Every inch of my vehicle is covered. It stands up to high winds, which I saw first hand the second day after I installed it. It's light enough for a one person install yet the material, in my opinion, is good enough to protect my cars finish. The price is fantastic! All around, this cover is an excellent buy and the fit is perfect! You will not be disappointed!",5.0,"10 20, 2011",Classic Accessories 10-010-051001-00 OverDrive PolyPro I Full Size Sedan Car Cover,29.65,Classic Accessories,486,95,0.8260869565217391,5.11578947368421,1.5700948404560924,1.1946105790109216,0.5083886351047299,1.0
907,B000CN5N5W,"[1, 1]","I was worried about them falling off b/c there is no adhesive, but they aren't going anywhere.  Literally took me 15 seconds per side to install, and I've been through car-washes and they didn't budge.The only 'negative' (if you wanna call it that) is a little more wind noise when the window is rolled up, but I usually have the radio on so it's not a big deal....overall I dig 'em",5.0,"11 17, 2011",EGR 561191 WindowVisor Dark Smoke 2-Piece In-Channel Tapeless Window Visors,39.97,EGR,382,79,1.0,4.8354430379746836,1.3056578146950664,1.1946105790109216,0.6853387435121772,2.2649765014648438e-06
908,B002P4P1G2,"[25, 36]","I purchased 2 of these, one for my wifes car and one for my van. I was really looking forward to having the option of starting my vehicles from inside the house on cold days. Well, I could not be more disappointed. The systems were professionally installed and seemed to work fine up close. As soon as I tried to start the cars from inside my home it was a no go. The range is terrible! You almost have to be sitting in the car for them to work. I live in a three story home and can stand on my deck looking down at my van 20' away and the thing won't work. I would love to be sitting here telling all of you looking at this remote start how good it is but that is not the case. Do some research and learn from my mistake. This remote start is useless.",1.0,"01 25, 2012",Avital 4103LX Remote Start System with Two 4-Button Remote,39.99,Avital,752,154,0.6944444444444444,4.883116883116883,2.545206372949876,0.2389221158021843,0.6856816700788583,0.9957088232040405
